frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
409,337.70,94.81,100.00,2400.00,0.9835,63.10,0
410,323.33,94.30,100.00,2400.00,0.9823,63.10,0
411,333.60,92.05,100.00,2400.00,0.9814,62.60,0
412,334.50,93.66,100.00,2400.00,0.981,63.10,0
413,324.55,93.90,100.00,2400.00,0.9804,63.10,0
414,326.57,92.52,100.00,2400.00,0.9829,63.10,0
415,340.15,92.52,100.00,2400.00,0.9834,63.10,0
416,329.29,92.31,100.00,2400.00,0.981,63.10,0
417,343.72,92.35,100.00,2400.00,0.981,63.10,0
418,331.55,93.28,100.00,2400.00,0.9816,62.60,0
419,329.46,93.39,100.00,2400.00,0.9842,62.60,0
420,320.38,94.40,100.00,2400.00,0.9805,63.70,0
421,330.15,94.05,100.00,2400.00,0.9814,63.10,0
422,324.37,93.90,100.00,2400.00,0.9838,62.60,0
423,321.93,93.88,100.00,2400.00,0.9833,63.10,0
424,324.16,93.77,100.00,2400.00,0.9803,63.70,0
425,333.19,92.27,100.00,2400.00,0.9827,62.60,0
426,311.02,96.06,100.00,2400.00,0.9804,63.70,0
427,318.92,91.95,100.00,2400.00,0.9805,63.10,0
428,341.81,92.46,100.00,2400.00,0.9816,63.10,0
429,339.53,90.06,100.00,2400.00,0.982,64.20,0
430,313.62,94.82,100.00,2400.00,0.9839,63.70,0
431,336.43,91.69,100.00,2400.00,0.9855,63.10,0
432,334.04,94.54,100.00,2400.00,0.9822,63.10,0
433,334.63,92.18,100.00,2400.00,0.9825,63.10,0
434,338.84,93.64,100.00,2400.00,0.9858,63.10,0
435,330.85,92.56,100.00,2400.00,0.9848,63.10,0
436,319.24,94.58,100.00,2400.00,0.9842,63.10,0
437,333.97,91.69,100.00,2400.00,0.9837,63.10,0
438,332.19,96.05,100.00,2400.00,0.9814,63.10,0
439,324.39,93.58,100.00,2400.00,0.9817,63.10,0
440,343.87,90.91,100.00,2400.00,0.9848,63.10,0
441,325.85,93.71,100.00,2400.00,0.9845,63.10,0
442,316.45,94.24,100.00,2400.00,0.9824,63.10,0
443,335.06,93.00,100.00,2400.00,0.9821,63.10,0
444,327.91,90.95,100.00,2400.00,0.983,63.10,0
445,327.73,93.33,100.00,2400.00,0.9837,63.10,0
446,346.77,91.15,100.00,2400.00,0.9833,62.60,0
447,338.84,92.44,100.00,2400.00,0.9831,63.10,0
448,324.21,91.62,100.00,2400.00,0.9832,63.10,0
449,326.42,96.26,100.00,2400.00,0.9833,63.70,0
450,322.77,93.37,100.00,2400.00,0.9803,63.10,0
451,328.78,94.70,100.00,2400.00,0.9814,63.70,0
452,313.92,94.44,100.00,2400.00,0.981,64.20,0
453,327.93,90.84,100.00,2400.00,0.9811,63.70,0
454,348.27,92.67,100.00,2400.00,0.9852,63.10,0
455,333.51,92.55,100.00,2400.00,0.9852,63.10,0
456,310.34,91.53,100.00,2400.00,0.9817,63.10,0
