frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
335,2569.42,96.10,100.00,2400.00,1.8402,66.40,0
336,2647.36,96.12,100.00,2400.00,1.8397,65.90,0
337,2612.52,95.95,100.00,2400.00,1.8406,66.40,0
338,2591.06,96.61,100.00,2400.00,1.8399,66.40,0
339,2624.00,96.74,100.00,2400.00,1.8399,66.40,0
340,2585.98,96.54,100.00,2400.00,1.8393,66.40,0
341,2623.47,96.76,100.00,2400.00,1.8398,66.40,0
342,2563.22,96.99,100.00,2400.00,1.841,66.40,0
343,2522.06,97.16,100.00,2400.00,1.8411,67.00,0
344,2574.75,96.22,100.00,2400.00,1.8407,66.40,0
345,2569.13,97.93,100.00,2400.00,1.843,67.50,0
346,2512.45,96.80,100.00,2400.00,1.842,66.40,0
347,2532.13,97.24,100.00,2400.00,1.8409,67.00,0
348,2568.90,97.54,100.00,2400.00,1.8412,67.00,0
349,2701.75,97.51,100.00,2400.00,1.8411,67.50,0
350,2510.20,97.29,100.00,2400.00,1.8407,67.00,0
351,2560.37,97.52,100.00,2400.00,1.8424,67.00,0
352,2563.98,97.21,100.00,2400.00,1.841,67.00,0
353,2544.19,97.59,100.00,2400.00,1.8415,67.00,0
354,2542.21,96.45,100.00,2400.00,1.8413,66.40,0
355,2611.02,96.18,100.00,2400.00,1.8406,66.40,0
356,2604.85,96.47,100.00,2400.00,1.8397,66.40,0
357,2493.18,97.36,100.00,2400.00,1.8408,66.40,0
358,2565.09,97.66,100.00,2400.00,1.8417,67.00,0
359,2519.49,97.12,100.00,2400.00,1.8421,65.90,0
360,2640.25,97.18,100.00,2400.00,1.8421,66.40,0
361,2586.41,97.66,100.00,2400.00,1.8413,65.90,0
362,2644.86,97.30,100.00,2400.00,1.8408,66.40,0
363,2596.53,95.88,100.00,2400.00,1.8407,66.40,0
364,2631.18,97.24,100.00,2400.00,1.841,66.40,0
365,2609.01,96.71,100.00,2400.00,1.8404,65.90,0
366,2578.97,97.10,100.00,2400.00,1.8398,65.90,0
367,2522.63,97.06,100.00,2400.00,1.8409,66.40,0
368,2581.77,96.96,100.00,2400.00,1.8419,65.90,0
369,2467.24,97.39,100.00,2400.00,1.8408,65.90,0
370,2559.20,97.77,100.00,2400.00,1.8395,66.40,0
371,2618.03,96.88,100.00,2400.00,1.8406,67.00,0
372,2613.15,96.66,100.00,2400.00,1.8416,65.90,0
373,2542.18,97.29,100.00,2400.00,1.8403,65.90,0
374,2622.60,97.28,100.00,2400.00,1.8408,67.50,0
375,2602.68,97.22,100.00,2400.00,1.8408,66.40,0
376,2602.98,97.03,100.00,2400.00,1.8406,66.40,0
377,2523.85,97.44,100.00,2400.00,1.8367,65.90,0
378,2539.32,96.91,100.00,2400.00,1.8402,66.40,0
379,2521.58,96.11,100.00,2400.00,1.8399,67.00,0
380,2575.59,96.84,100.00,2400.00,1.8393,66.40,0
381,2538.70,96.83,100.00,2400.00,1.8399,66.40,0
382,2567.02,97.71,100.00,2400.00,1.8411,67.00,0
383,2576.35,96.98,100.00,2400.00,1.8406,67.50,0
384,2568.16,97.24,100.00,2400.00,1.8408,67.00,0
385,2574.05,97.81,100.00,2400.00,1.8403,67.50,0
386,2632.62,96.06,100.00,2400.00,1.8399,66.40,0
387,2516.54,96.58,100.00,2400.00,1.8399,67.00,0
388,2601.17,95.70,100.00,2400.00,1.8405,67.00,0
389,2504.76,97.03,100.00,2400.00,1.8403,67.00,0
390,2569.04,97.17,100.00,2400.00,1.8414,67.00,0
391,2565.99,97.45,100.00,2400.00,1.8411,67.50,0
392,2486.41,97.73,100.00,2400.00,1.8407,68.10,0
393,2585.86,97.13,100.00,2400.00,1.8407,67.50,0
394,2626.21,96.55,100.00,2400.00,1.8397,67.50,0
395,2566.50,97.15,100.00,2400.00,1.8401,67.00,0
396,2595.77,97.11,100.00,2400.00,1.8436,67.50,0
397,2585.15,95.69,100.00,2400.00,1.8422,68.10,0
398,2604.74,97.25,100.00,2400.00,1.8415,67.50,0
399,2586.44,96.50,100.00,2400.00,1.8418,67.50,0
400,2585.26,97.32,100.00,2400.00,1.8412,67.50,0
401,2642.94,97.02,100.00,2400.00,1.8408,67.00,0
402,2513.30,98.02,100.00,2400.00,1.8408,67.50,0
403,2540.10,97.15,100.00,2400.00,1.8429,67.50,0
404,2630.96,96.28,100.00,2400.00,1.8411,67.50,0
405,2574.47,97.08,100.00,2400.00,1.8412,67.50,0
406,2563.30,97.45,100.00,2400.00,1.8403,68.10,0
407,2577.76,97.58,100.00,2400.00,1.84,67.50,0
408,2561.34,96.49,100.00,2400.00,1.8398,68.10,0
409,2609.15,97.34,100.00,2400.00,1.842,68.10,0
410,2566.87,96.54,100.00,2400.00,1.8407,67.50,0
411,2477.74,97.07,100.00,2400.00,1.8398,68.10,0
412,2539.74,97.64,100.00,2400.00,1.8402,68.10,0
413,2574.56,97.03,100.00,2400.00,1.8405,68.10,0
414,2578.25,97.41,100.00,2400.00,1.8402,68.10,0
415,2696.01,96.14,100.00,2400.00,1.8403,67.50,0
416,2572.04,96.43,100.00,2400.00,1.8404,68.10,0
417,2515.85,96.41,100.00,2400.00,1.841,68.10,0
418,2520.61,97.83,100.00,2400.00,1.8408,68.10,0
419,2637.73,95.87,100.00,2400.00,1.8413,67.50,0
420,2699.86,96.10,100.00,2400.00,1.8409,68.10,0
421,2610.69,97.34,100.00,2400.00,1.8409,68.10,0
422,2631.68,96.54,100.00,2400.00,1.8388,67.50,0
423,2606.38,95.90,100.00,2400.00,1.8388,68.10,0
424,2588.78,96.75,100.00,2400.00,1.8385,68.10,0
425,2564.36,96.83,100.00,2400.00,1.8395,68.60,0
426,2613.31,96.17,100.00,2400.00,1.8413,68.10,0
427,2557.76,97.34,100.00,2400.00,1.8409,67.50,0
428,2522.16,96.91,100.00,2400.00,1.8397,68.10,0
429,2638.93,97.55,100.00,2400.00,1.8403,67.50,0
430,2670.35,96.52,100.00,2400.00,1.8409,67.50,0
431,2599.39,96.87,100.00,2400.00,1.8402,67.50,0
432,2543.63,96.94,100.00,2400.00,1.8397,67.50,0
433,2618.24,96.66,100.00,2400.00,1.8406,67.00,0
434,2567.37,97.00,100.00,2400.00,1.8419,67.00,0
435,2555.09,97.01,100.00,2400.00,1.8412,67.00,0
436,2567.29,97.07,100.00,2400.00,1.8416,67.00,0
437,2545.22,97.14,100.00,2400.00,1.8416,67.00,0
438,2551.58,97.43,100.00,2400.00,1.8401,66.40,0
439,2554.22,96.52,100.00,2400.00,1.84,66.40,0
440,2639.16,97.22,100.00,2400.00,1.8414,66.40,0
